dataset,word,n,tf,idf,tf_idf,log_odds_weighted,lo_abs
broad,pmhx,43,8.614955562857119e-5,0.6931471805599453,5.9714321590436285e-5,2.6301601237168657,2.6301601237168657
broad,serosang,43,8.614955562857119e-5,0.6931471805599453,5.9714321590436285e-5,2.6301601237168657,2.6301601237168657
broad,sugar,43,8.614955562857119e-5,0.6931471805599453,5.9714321590436285e-5,2.6301601237168657,2.6301601237168657
broad,tartrate,43,8.614955562857119e-5,0.6931471805599453,5.9714321590436285e-5,2.6301601237168657,2.6301601237168657
broad,tingling,43,8.614955562857119e-5,0.6931471805599453,5.9714321590436285e-5,2.6301601237168657,2.6301601237168657
broad,ugib,43,8.614955562857119e-5,0.6931471805599453,5.9714321590436285e-5,2.6301601237168657,2.6301601237168657
broad,wounds,43,8.614955562857119e-5,0.6931471805599453,5.9714321590436285e-5,2.6301601237168657,2.6301601237168657
broad,atorvastatin,42,8.414607759069745e-5,0.6931471805599453,5.832561643717033e-5,2.599392823790076,2.599392823790076
broad,crib,42,8.414607759069745e-5,0.6931471805599453,5.832561643717033e-5,2.599392823790076,2.599392823790076
broad,hematochezia,42,8.414607759069745e-5,0.6931471805599453,5.832561643717033e-5,2.599392823790076,2.599392823790076
broad,infants,42,8.414607759069745e-5,0.6931471805599453,5.832561643717033e-5,2.599392823790076,2.599392823790076
broad,neonatology,42,8.414607759069745e-5,0.6931471805599453,5.832561643717033e-5,2.599392823790076,2.599392823790076
broad,pancreatitis,42,8.414607759069745e-5,0.6931471805599453,5.832561643717033e-5,2.599392823790076,2.599392823790076
broad,splenomegaly,42,8.414607759069745e-5,0.6931471805599453,5.832561643717033e-5,2.599392823790076,2.599392823790076
broad,syringe,42,8.414607759069745e-5,0.6931471805599453,5.832561643717033e-5,2.599392823790076,2.599392823790076
broad,thallasemia,42,8.414607759069745e-5,0.6931471805599453,5.832561643717033e-5,2.599392823790076,2.599392823790076
broad,asymmetric,41,8.21425995528237e-5,0.6931471805599453,5.6936911283904374e-5,2.5682571623776185,2.5682571623776185
broad,burning,41,8.21425995528237e-5,0.6931471805599453,5.6936911283904374e-5,2.5682571623776185,2.5682571623776185
broad,dexamethasone,41,8.21425995528237e-5,0.6931471805599453,5.6936911283904374e-5,2.5682571623776185,2.5682571623776185
broad,doxycycline,41,8.21425995528237e-5,0.6931471805599453,5.6936911283904374e-5,2.5682571623776185,2.5682571623776185
broad,hcc,41,8.21425995528237e-5,0.6931471805599453,5.6936911283904374e-5,2.5682571623776185,2.5682571623776185
broad,hematemesis,41,8.21425995528237e-5,0.6931471805599453,5.6936911283904374e-5,2.5682571623776185,2.5682571623776185
broad,kcal,41,8.21425995528237e-5,0.6931471805599453,5.6936911283904374e-5,2.5682571623776185,2.5682571623776185
broad,nh,41,8.21425995528237e-5,0.6931471805599453,5.6936911283904374e-5,2.5682571623776185,2.5682571623776185
broad,obstructive,41,8.21425995528237e-5,0.6931471805599453,5.6936911283904374e-5,2.5682571623776185,2.5682571623776185
broad,rle,41,8.21425995528237e-5,0.6931471805599453,5.6936911283904374e-5,2.5682571623776185,2.5682571623776185
broad,spironolactone,41,8.21425995528237e-5,0.6931471805599453,5.6936911283904374e-5,2.5682571623776185,2.5682571623776185
broad,cardiologist,40,8.013912151494996e-5,0.6931471805599453,5.5548206130638414e-5,2.53673957582971,2.53673957582971
broad,demand,40,8.013912151494996e-5,0.6931471805599453,5.5548206130638414e-5,2.53673957582971,2.53673957582971
broad,hemorrhoids,40,8.013912151494996e-5,0.6931471805599453,5.5548206130638414e-5,2.53673957582971,2.53673957582971
broad,imp,40,8.013912151494996e-5,0.6931471805599453,5.5548206130638414e-5,2.53673957582971,2.53673957582971
broad,incisions,40,8.013912151494996e-5,0.6931471805599453,5.5548206130638414e-5,2.53673957582971,2.53673957582971
broad,lbs,40,8.013912151494996e-5,0.6931471805599453,5.5548206130638414e-5,2.53673957582971,2.53673957582971
broad,mellitus,40,8.013912151494996e-5,0.6931471805599453,5.5548206130638414e-5,2.53673957582971,2.53673957582971
broad,metformin,40,8.013912151494996e-5,0.6931471805599453,5.5548206130638414e-5,2.53673957582971,2.53673957582971
broad,nebulizer,40,8.013912151494996e-5,0.6931471805599453,5.5548206130638414e-5,2.53673957582971,2.53673957582971
broad,osa,40,8.013912151494996e-5,0.6931471805599453,5.5548206130638414e-5,2.53673957582971,2.53673957582971
broad,pma,40,8.013912151494996e-5,0.6931471805599453,5.5548206130638414e-5,2.53673957582971,2.53673957582971
broad,aids,39,7.81356434770762e-5,0.6931471805599453,5.415950097737245e-5,2.5048256471846964,2.5048256471846964
broad,dka,39,7.81356434770762e-5,0.6931471805599453,5.415950097737245e-5,2.5048256471846964,2.5048256471846964
broad,droop,39,7.81356434770762e-5,0.6931471805599453,5.415950097737245e-5,2.5048256471846964,2.5048256471846964
broad,gavaged,39,7.81356434770762e-5,0.6931471805599453,5.415950097737245e-5,2.5048256471846964,2.5048256471846964
broad,lipids,39,7.81356434770762e-5,0.6931471805599453,5.415950097737245e-5,2.5048256471846964,2.5048256471846964
broad,neuropathy,39,7.81356434770762e-5,0.6931471805599453,5.415950097737245e-5,2.5048256471846964,2.5048256471846964
broad,nutritional,39,7.81356434770762e-5,0.6931471805599453,5.415950097737245e-5,2.5048256471846964,2.5048256471846964
broad,occluded,39,7.81356434770762e-5,0.6931471805599453,5.415950097737245e-5,2.5048256471846964,2.5048256471846964
broad,phototherapy,39,7.81356434770762e-5,0.6931471805599453,5.415950097737245e-5,2.5048256471846964,2.5048256471846964
broad,prolonging,39,7.81356434770762e-5,0.6931471805599453,5.415950097737245e-5,2.5048256471846964,2.5048256471846964
broad,remission,39,7.81356434770762e-5,0.6931471805599453,5.415950097737245e-5,2.5048256471846964,2.5048256471846964
broad,thrombus,39,7.81356434770762e-5,0.6931471805599453,5.415950097737245e-5,2.5048256471846964,2.5048256471846964
broad,yom,39,7.81356434770762e-5,0.6931471805599453,5.415950097737245e-5,2.5048256471846964,2.5048256471846964
broad,arrhythmias,38,7.613216543920245e-5,0.6931471805599453,5.277079582410649e-5,2.4725000290671693,2.4725000290671693
broad,atrovent,38,7.613216543920245e-5,0.6931471805599453,5.277079582410649e-5,2.4725000290671693,2.4725000290671693
broad,flexeril,38,7.613216543920245e-5,0.6931471805599453,5.277079582410649e-5,2.4725000290671693,2.4725000290671693
broad,heel,38,7.613216543920245e-5,0.6931471805599453,5.277079582410649e-5,2.4725000290671693,2.4725000290671693
broad,ingestion,38,7.613216543920245e-5,0.6931471805599453,5.277079582410649e-5,2.4725000290671693,2.4725000290671693
broad,nourished,38,7.613216543920245e-5,0.6931471805599453,5.277079582410649e-5,2.4725000290671693,2.4725000290671693
broad,nslca,38,7.613216543920245e-5,0.6931471805599453,5.277079582410649e-5,2.4725000290671693,2.4725000290671693
broad,om,38,7.613216543920245e-5,0.6931471805599453,5.277079582410649e-5,2.4725000290671693,2.4725000290671693
broad,pack,38,7.613216543920245e-5,0.6931471805599453,5.277079582410649e-5,2.4725000290671693,2.4725000290671693
broad,sized,38,7.613216543920245e-5,0.6931471805599453,5.277079582410649e-5,2.4725000290671693,2.4725000290671693
broad,solumedrol,38,7.613216543920245e-5,0.6931471805599453,5.277079582410649e-5,2.4725000290671693,2.4725000290671693
broad,th,38,7.613216543920245e-5,0.6931471805599453,5.277079582410649e-5,2.4725000290671693,2.4725000290671693
broad,toxicity,38,7.613216543920245e-5,0.6931471805599453,5.277079582410649e-5,2.4725000290671693,2.4725000290671693
broad,treating,38,7.613216543920245e-5,0.6931471805599453,5.277079582410649e-5,2.4725000290671693,2.4725000290671693
broad,aga,37,7.412868740132871e-5,0.6931471805599453,5.138209067084053e-5,2.4397463573908684,2.4397463573908684
broad,ammonia,37,7.412868740132871e-5,0.6931471805599453,5.138209067084053e-5,2.4397463573908684,2.4397463573908684
broad,av,37,7.412868740132871e-5,0.6931471805599453,5.138209067084053e-5,2.4397463573908684,2.4397463573908684
broad,decubitus,37,7.412868740132871e-5,0.6931471805599453,5.138209067084053e-5,2.4397463573908684,2.4397463573908684
broad,depletion,37,7.412868740132871e-5,0.6931471805599453,5.138209067084053e-5,2.4397463573908684,2.4397463573908684
broad,diabetic,37,7.412868740132871e-5,0.6931471805599453,5.138209067084053e-5,2.4397463573908684,2.4397463573908684
broad,percutaneous,37,7.412868740132871e-5,0.6931471805599453,5.138209067084053e-5,2.4397463573908684,2.4397463573908684
broad,thyroid,37,7.412868740132871e-5,0.6931471805599453,5.138209067084053e-5,2.4397463573908684,2.4397463573908684
broad,wishes,37,7.412868740132871e-5,0.6931471805599453,5.138209067084053e-5,2.4397463573908684,2.4397463573908684
broad,black,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,collaterals,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,descending,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,description,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,haloperidol,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,hypothyroidism,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,interpreter,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,lipitor,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,mechanics,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,mixed,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,nested,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,operating,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,oz,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,paralytic,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,pelvic,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,planning,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,pregnant,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,pulsus,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,recurrence,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,remainder,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,rigid,36,7.212520936345496e-5,0.6931471805599453,4.999338551757458e-5,2.406547154489502,2.406547154489502
broad,encephalopathic,35,7.01217313255812e-5,0.6931471805599453,4.8604680364308604e-5,2.372883720047862,2.372883720047862
broad,flail,35,7.01217313255812e-5,0.6931471805599453,4.8604680364308604e-5,2.372883720047862,2.372883720047862
broad,norepinephrine,35,7.01217313255812e-5,0.6931471805599453,4.8604680364308604e-5,2.372883720047862,2.372883720047862
broad,poss,35,7.01217313255812e-5,0.6931471805599453,4.8604680364308604e-5,2.372883720047862,2.372883720047862
broad,reaccumulation,35,7.01217313255812e-5,0.6931471805599453,4.8604680364308604e-5,2.372883720047862,2.372883720047862
broad,serologies,35,7.01217313255812e-5,0.6931471805599453,4.8604680364308604e-5,2.372883720047862,2.372883720047862
broad,thrive,35,7.01217313255812e-5,0.6931471805599453,4.8604680364308604e-5,2.372883720047862,2.372883720047862
broad,ventimask,35,7.01217313255812e-5,0.6931471805599453,4.8604680364308604e-5,2.372883720047862,2.372883720047862
broad,writing,35,7.01217313255812e-5,0.6931471805599453,4.8604680364308604e-5,2.372883720047862,2.372883720047862
broad,actuation,34,6.811825328770746e-5,0.6931471805599453,4.721597521104265e-5,2.338736007901427,2.338736007901427
broad,determine,34,6.811825328770746e-5,0.6931471805599453,4.721597521104265e-5,2.338736007901427,2.338736007901427
broad,dic,34,6.811825328770746e-5,0.6931471805599453,4.721597521104265e-5,2.338736007901427,2.338736007901427
broad,endocrine,34,6.811825328770746e-5,0.6931471805599453,4.721597521104265e-5,2.338736007901427,2.338736007901427
broad,esld,34,6.811825328770746e-5,0.6931471805599453,4.721597521104265e-5,2.338736007901427,2.338736007901427
broad,expressing,34,6.811825328770746e-5,0.6931471805599453,4.721597521104265e-5,2.338736007901427,2.338736007901427
broad,imipramine,34,6.811825328770746e-5,0.6931471805599453,4.721597521104265e-5,2.338736007901427,2.338736007901427
broad,lavage,34,6.811825328770746e-5,0.6931471805599453,4.721597521104265e-5,2.338736007901427,2.338736007901427
broad,missed,34,6.811825328770746e-5,0.6931471805599453,4.721597521104265e-5,2.338736007901427,2.338736007901427
broad,painful,34,6.811825328770746e-5,0.6931471805599453,4.721597521104265e-5,2.338736007901427,2.338736007901427
broad,qdaily,34,6.811825328770746e-5,0.6931471805599453,4.721597521104265e-5,2.338736007901427,2.338736007901427
broad,qpm,34,6.811825328770746e-5,0.6931471805599453,4.721597521104265e-5,2.338736007901427,2.338736007901427
broad,sibling,34,6.811825328770746e-5,0.6931471805599453,4.721597521104265e-5,2.338736007901427,2.338736007901427
broad,suicide,34,6.811825328770746e-5,0.6931471805599453,4.721597521104265e-5,2.338736007901427,2.338736007901427
broad,tricyclics,34,6.811825328770746e-5,0.6931471805599453,4.721597521104265e-5,2.338736007901427,2.338736007901427
broad,aflutter,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,ampicillin,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,cardio,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,constrictive,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,effusive,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,enemas,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,indomethacin,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,inferior,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,parenting,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,partial,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,phenytoin,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,placing,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,repositioning,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,safe,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,suck,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,tach,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,urosepsis,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,wasting,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,weekend,33,6.611477524983371e-5,0.6931471805599453,4.582727005777669e-5,2.3040824863996616,2.3040824863996616
broad,cavitary,32,6.411129721195997e-5,0.6931471805599453,4.443856490451073e-5,2.2688999795710627,2.2688999795710627
broad,declining,32,6.411129721195997e-5,0.6931471805599453,4.443856490451073e-5,2.2688999795710627,2.2688999795710627
broad,fusion,32,6.411129721195997e-5,0.6931471805599453,4.443856490451073e-5,2.2688999795710627,2.2688999795710627
broad,hyperalgesia,32,6.411129721195997e-5,0.6931471805599453,4.443856490451073e-5,2.2688999795710627,2.2688999795710627
broad,imi,32,6.411129721195997e-5,0.6931471805599453,4.443856490451073e-5,2.2688999795710627,2.2688999795710627
broad,junctional,32,6.411129721195997e-5,0.6931471805599453,4.443856490451073e-5,2.2688999795710627,2.2688999795710627
broad,labored,32,6.411129721195997e-5,0.6931471805599453,4.443856490451073e-5,2.2688999795710627,2.2688999795710627
broad,levothyroxine,32,6.411129721195997e-5,0.6931471805599453,4.443856490451073e-5,2.2688999795710627,2.2688999795710627
broad,loaded,32,6.411129721195997e-5,0.6931471805599453,4.443856490451073e-5,2.2688999795710627,2.2688999795710627
broad,stents,32,6.411129721195997e-5,0.6931471805599453,4.443856490451073e-5,2.2688999795710627,2.2688999795710627
broad,sulfa,32,6.411129721195997e-5,0.6931471805599453,4.443856490451073e-5,2.2688999795710627,2.2688999795710627
